"metric_id","location_id","timestamp","people_count","dwell_time_avg","vehicle_count","congestion_level","data_quality_flag","created_at"
887,56,2024-09-20 10:15:00.000 +0300,71,9.6,33,high,0,2026-01-19 16:03:52.576 +0200
888,56,2024-09-20 10:20:00.000 +0300,73,9.8,34,high,0,2026-01-19 16:03:52.576 +0200
889,56,2024-09-20 10:25:00.000 +0300,75,10.0,35,high,0,2026-01-19 16:03:52.576 +0200
890,56,2024-09-20 10:30:00.000 +0300,77,10.2,36,high,0,2026-01-19 16:03:52.576 +0200
891,56,2024-09-20 10:35:00.000 +0300,79,10.4,37,high,0,2026-01-19 16:03:52.576 +0200
892,56,2024-09-20 10:40:00.000 +0300,81,10.6,38,high,0,2026-01-19 16:03:52.576 +0200
893,56,2024-09-20 10:45:00.000 +0300,83,10.8,39,high,0,2026-01-19 16:03:52.576 +0200
894,56,2024-09-20 10:00:00.000 +0300,54,7.8,24,medium,0,2026-01-19 16:03:52.576 +0200
895,56,2024-09-20 10:05:00.000 +0300,56,8.0,25,medium,0,2026-01-19 16:03:52.576 +0200
896,56,2024-09-20 10:10:00.000 +0300,58,8.2,26,medium,0,2026-01-19 16:03:52.576 +0200
897,57,2024-09-20 10:15:00.000 +0300,60,8.4,27,medium,0,2026-01-19 16:03:52.576 +0200
898,57,2024-09-20 10:20:00.000 +0300,62,8.6,28,high,0,2026-01-19 16:03:52.576 +0200
899,57,2024-09-20 10:25:00.000 +0300,64,8.8,29,high,0,2026-01-19 16:03:52.576 +0200
900,57,2024-09-20 10:30:00.000 +0300,66,9.0,30,high,0,2026-01-19 16:03:52.576 +0200
901,57,2024-09-20 10:35:00.000 +0300,68,9.2,31,high,0,2026-01-19 16:03:52.576 +0200
902,57,2024-09-20 10:40:00.000 +0300,70,9.4,32,high,0,2026-01-19 16:03:52.576 +0200
903,57,2024-09-20 10:45:00.000 +0300,72,9.6,33,high,0,2026-01-19 16:03:52.576 +0200
904,57,2024-09-20 10:00:00.000 +0300,68,9.3,31,medium,0,2026-01-19 16:03:52.576 +0200
905,57,2024-09-20 10:05:00.000 +0300,70,9.5,32,medium,0,2026-01-19 16:03:52.576 +0200
906,57,2024-09-20 10:10:00.000 +0300,72,9.7,33,medium,0,2026-01-19 16:03:52.576 +0200
907,57,2024-09-20 10:15:00.000 +0300,74,9.9,34,high,0,2026-01-19 16:03:52.576 +0200
908,57,2024-09-20 10:20:00.000 +0300,76,10.1,35,high,0,2026-01-19 16:03:52.576 +0200
909,57,2024-09-20 10:25:00.000 +0300,78,10.3,36,high,0,2026-01-19 16:03:52.576 +0200
910,57,2024-09-20 10:30:00.000 +0300,80,10.5,37,high,0,2026-01-19 16:03:52.576 +0200
911,57,2024-09-20 10:35:00.000 +0300,82,10.7,38,high,0,2026-01-19 16:03:52.576 +0200
912,57,2024-09-20 10:40:00.000 +0300,84,10.9,39,high,0,2026-01-19 16:03:52.576 +0200
913,58,2024-09-20 10:45:00.000 +0300,86,11.1,40,high,0,2026-01-19 16:03:52.576 +0200
914,58,2024-09-20 10:00:00.000 +0300,59,8.2,26,medium,0,2026-01-19 16:03:52.576 +0200
915,58,2024-09-20 10:05:00.000 +0300,61,8.4,27,medium,0,2026-01-19 16:03:52.576 +0200
916,58,2024-09-20 10:10:00.000 +0300,63,8.6,28,medium,0,2026-01-19 16:03:52.576 +0200
917,58,2024-09-20 10:15:00.000 +0300,65,8.8,29,medium,0,2026-01-19 16:03:52.576 +0200
918,58,2024-09-20 10:20:00.000 +0300,67,9.0,30,high,0,2026-01-19 16:03:52.576 +0200
919,58,2024-09-20 10:25:00.000 +0300,69,9.2,31,high,0,2026-01-19 16:03:52.576 +0200
920,58,2024-09-20 10:30:00.000 +0300,71,9.4,32,high,0,2026-01-19 16:03:52.576 +0200
921,58,2024-09-20 10:35:00.000 +0300,73,9.6,33,high,0,2026-01-19 16:03:52.576 +0200
922,58,2024-09-20 10:40:00.000 +0300,75,9.8,34,high,0,2026-01-19 16:03:52.576 +0200
923,58,2024-09-20 10:45:00.000 +0300,77,10.0,35,high,0,2026-01-19 16:03:52.576 +0200
924,58,2024-09-20 10:00:00.000 +0300,64,8.7,29,medium,0,2026-01-19 16:03:52.576 +0200
925,58,2024-09-20 10:05:00.000 +0300,66,8.9,30,medium,0,2026-01-19 16:03:52.576 +0200
926,58,2024-09-20 10:10:00.000 +0300,68,9.1,31,medium,0,2026-01-19 16:03:52.576 +0200
927,58,2024-09-20 10:15:00.000 +0300,70,9.3,32,high,0,2026-01-19 16:03:52.576 +0200
928,58,2024-09-20 10:20:00.000 +0300,72,9.5,33,high,0,2026-01-19 16:03:52.576 +0200
929,59,2024-09-20 10:25:00.000 +0300,74,9.7,34,high,0,2026-01-19 16:03:52.576 +0200
930,59,2024-09-20 10:30:00.000 +0300,76,9.9,35,high,0,2026-01-19 16:03:52.576 +0200
931,59,2024-09-20 10:35:00.000 +0300,78,10.1,36,high,0,2026-01-19 16:03:52.576 +0200
932,59,2024-09-20 10:40:00.000 +0300,80,10.3,37,high,0,2026-01-19 16:03:52.576 +0200
933,59,2024-09-20 10:45:00.000 +0300,82,10.5,38,high,0,2026-01-19 16:03:52.576 +0200
934,59,2024-09-20 11:00:00.000 +0300,61,8.7,28,medium,0,2026-01-19 16:03:52.576 +0200
935,59,2024-09-20 11:05:00.000 +0300,63,8.9,29,medium,0,2026-01-19 16:03:52.576 +0200
936,59,2024-09-20 11:10:00.000 +0300,65,9.1,30,medium,0,2026-01-19 16:03:52.576 +0200
937,59,2024-09-20 11:15:00.000 +0300,67,9.3,31,high,0,2026-01-19 16:03:52.576 +0200
938,59,2024-09-20 11:20:00.000 +0300,69,9.5,32,high,0,2026-01-19 16:03:52.576 +0200
939,59,2024-09-20 11:25:00.000 +0300,71,9.7,33,high,0,2026-01-19 16:03:52.576 +0200
940,59,2024-09-20 11:30:00.000 +0300,73,9.9,34,high,0,2026-01-19 16:03:52.576 +0200
941,59,2024-09-20 11:35:00.000 +0300,75,10.1,35,high,0,2026-01-19 16:03:52.576 +0200
942,59,2024-09-20 11:40:00.000 +0300,77,10.3,36,high,0,2026-01-19 16:03:52.576 +0200
943,59,2024-09-20 11:45:00.000 +0300,79,10.5,37,high,0,2026-01-19 16:03:52.576 +0200
944,59,2024-09-20 11:00:00.000 +0300,56,8.1,25,medium,0,2026-01-19 16:03:52.576 +0200
945,60,2024-09-20 11:05:00.000 +0300,58,8.3,26,medium,0,2026-01-19 16:03:52.576 +0200
946,60,2024-09-20 11:10:00.000 +0300,60,8.5,27,medium,0,2026-01-19 16:03:52.576 +0200
947,60,2024-09-20 11:15:00.000 +0300,62,8.7,28,medium,0,2026-01-19 16:03:52.576 +0200
948,60,2024-09-20 11:20:00.000 +0300,64,8.9,29,high,0,2026-01-19 16:03:52.576 +0200
949,60,2024-09-20 11:25:00.000 +0300,66,9.1,30,high,0,2026-01-19 16:03:52.576 +0200
950,60,2024-09-20 11:30:00.000 +0300,68,9.3,31,high,0,2026-01-19 16:03:52.576 +0200
951,60,2024-09-20 11:35:00.000 +0300,70,9.5,32,high,0,2026-01-19 16:03:52.576 +0200
952,60,2024-09-20 11:40:00.000 +0300,72,9.7,33,high,0,2026-01-19 16:03:52.576 +0200
953,60,2024-09-20 11:45:00.000 +0300,74,9.9,34,high,0,2026-01-19 16:03:52.576 +0200
954,60,2024-09-20 11:00:00.000 +0300,64,9.0,30,medium,0,2026-01-19 16:03:52.576 +0200
955,60,2024-09-20 11:05:00.000 +0300,66,9.2,31,medium,0,2026-01-19 16:03:52.576 +0200
956,60,2024-09-20 11:10:00.000 +0300,68,9.4,32,medium,0,2026-01-19 16:03:52.576 +0200
957,60,2024-09-20 11:15:00.000 +0300,70,9.6,33,high,0,2026-01-19 16:03:52.576 +0200
958,60,2024-09-20 11:20:00.000 +0300,72,9.8,34,high,0,2026-01-19 16:03:52.576 +0200
959,60,2024-09-20 11:25:00.000 +0300,74,10.0,35,high,0,2026-01-19 16:03:52.576 +0200
960,60,2024-09-20 11:30:00.000 +0300,76,10.2,36,high,0,2026-01-19 16:03:52.576 +0200
961,61,2024-09-20 11:35:00.000 +0300,78,10.4,37,high,0,2026-01-19 16:03:52.576 +0200
962,61,2024-09-20 11:40:00.000 +0300,80,10.6,38,high,0,2026-01-19 16:03:52.576 +0200
963,61,2024-09-20 11:45:00.000 +0300,82,10.8,39,high,0,2026-01-19 16:03:52.576 +0200
964,61,2024-09-20 11:00:00.000 +0300,53,7.7,24,medium,0,2026-01-19 16:03:52.576 +0200
965,61,2024-09-20 11:05:00.000 +0300,55,7.9,25,medium,0,2026-01-19 16:03:52.576 +0200
966,61,2024-09-20 11:10:00.000 +0300,57,8.1,26,medium,0,2026-01-19 16:03:52.576 +0200
967,61,2024-09-20 11:15:00.000 +0300,59,8.3,27,medium,0,2026-01-19 16:03:52.576 +0200
968,61,2024-09-20 11:20:00.000 +0300,61,8.5,28,high,0,2026-01-19 16:03:52.576 +0200
969,61,2024-09-20 11:25:00.000 +0300,63,8.7,29,high,0,2026-01-19 16:03:52.576 +0200
970,61,2024-09-20 11:30:00.000 +0300,65,8.9,30,high,0,2026-01-19 16:03:52.576 +0200
971,61,2024-09-20 11:35:00.000 +0300,67,9.1,31,high,0,2026-01-19 16:03:52.576 +0200
972,61,2024-09-20 11:40:00.000 +0300,69,9.3,32,high,0,2026-01-19 16:03:52.576 +0200
973,61,2024-09-20 11:45:00.000 +0300,71,9.5,33,high,0,2026-01-19 16:03:52.576 +0200
974,61,2024-09-20 11:00:00.000 +0300,67,9.4,31,medium,0,2026-01-19 16:03:52.576 +0200
975,61,2024-09-20 11:05:00.000 +0300,69,9.6,32,medium,0,2026-01-19 16:03:52.576 +0200
976,61,2024-09-20 11:10:00.000 +0300,71,9.8,33,medium,0,2026-01-19 16:03:52.576 +0200
977,62,2024-09-20 11:15:00.000 +0300,73,10.0,34,high,0,2026-01-19 16:03:52.576 +0200
978,62,2024-09-20 11:20:00.000 +0300,75,10.2,35,high,0,2026-01-19 16:03:52.576 +0200
979,62,2024-09-20 11:25:00.000 +0300,77,10.4,36,high,0,2026-01-19 16:03:52.576 +0200
980,62,2024-09-20 11:30:00.000 +0300,79,10.6,37,high,0,2026-01-19 16:03:52.576 +0200
981,62,2024-09-20 11:35:00.000 +0300,81,10.8,38,high,0,2026-01-19 16:03:52.576 +0200
982,62,2024-09-20 11:40:00.000 +0300,83,11.0,39,high,0,2026-01-19 16:03:52.576 +0200
983,62,2024-09-20 11:45:00.000 +0300,85,11.2,40,high,0,2026-01-19 16:03:52.576 +0200
984,62,2024-09-20 11:00:00.000 +0300,58,8.3,26,medium,0,2026-01-19 16:03:52.576 +0200
985,62,2024-09-20 11:05:00.000 +0300,60,8.5,27,medium,0,2026-01-19 16:03:52.576 +0200
986,62,2024-09-20 11:10:00.000 +0300,62,8.7,28,medium,0,2026-01-19 16:03:52.576 +0200
987,62,2024-09-20 11:15:00.000 +0300,64,8.9,29,medium,0,2026-01-19 16:03:52.576 +0200
988,62,2024-09-20 11:20:00.000 +0300,66,9.1,30,high,0,2026-01-19 16:03:52.576 +0200
989,62,2024-09-20 11:25:00.000 +0300,68,9.3,31,high,0,2026-01-19 16:03:52.576 +0200
990,62,2024-09-20 11:30:00.000 +0300,70,9.5,32,high,0,2026-01-19 16:03:52.576 +0200
991,62,2024-09-20 11:35:00.000 +0300,72,9.7,33,high,0,2026-01-19 16:03:52.576 +0200
992,62,2024-09-20 11:40:00.000 +0300,74,9.9,34,high,0,2026-01-19 16:03:52.576 +0200
993,63,2024-09-20 11:45:00.000 +0300,76,10.1,35,high,0,2026-01-19 16:03:52.576 +0200
994,63,2024-09-20 11:00:00.000 +0300,63,8.8,29,medium,0,2026-01-19 16:03:52.576 +0200
995,63,2024-09-20 11:05:00.000 +0300,65,9.0,30,medium,0,2026-01-19 16:03:52.576 +0200
996,63,2024-09-20 11:10:00.000 +0300,67,9.2,31,medium,0,2026-01-19 16:03:52.576 +0200
997,63,2024-09-20 11:15:00.000 +0300,69,9.4,32,high,0,2026-01-19 16:03:52.576 +0200
998,63,2024-09-20 11:20:00.000 +0300,71,9.6,33,high,0,2026-01-19 16:03:52.576 +0200
999,63,2024-09-20 11:25:00.000 +0300,73,9.8,34,high,0,2026-01-19 16:03:52.576 +0200
1000,63,2024-09-20 11:30:00.000 +0300,75,10.0,35,high,0,2026-01-19 16:03:52.576 +0200
1001,63,2024-09-20 11:35:00.000 +0300,77,10.2,36,high,0,2026-01-19 16:03:52.576 +0200
1002,63,2024-09-20 11:40:00.000 +0300,79,10.4,37,high,0,2026-01-19 16:03:52.576 +0200
1003,63,2024-09-20 11:45:00.000 +0300,81,10.6,38,high,0,2026-01-19 16:03:52.576 +0200
1004,63,2024-09-20 11:00:00.000 +0300,55,8.0,25,medium,0,2026-01-19 16:03:52.576 +0200
1005,63,2024-09-20 11:05:00.000 +0300,57,8.2,26,medium,0,2026-01-19 16:03:52.576 +0200
1006,63,2024-09-20 11:10:00.000 +0300,59,8.4,27,medium,0,2026-01-19 16:03:52.576 +0200
1007,63,2024-09-20 11:15:00.000 +0300,61,8.6,28,medium,0,2026-01-19 16:03:52.576 +0200
1008,63,2024-09-20 11:20:00.000 +0300,63,8.8,29,high,0,2026-01-19 16:03:52.576 +0200
1009,64,2024-09-20 11:25:00.000 +0300,65,9.0,30,high,0,2026-01-19 16:03:52.576 +0200
1010,64,2024-09-20 11:30:00.000 +0300,67,9.2,31,high,0,2026-01-19 16:03:52.576 +0200
1011,64,2024-09-20 11:35:00.000 +0300,69,9.4,32,high,0,2026-01-19 16:03:52.576 +0200
1012,64,2024-09-20 11:40:00.000 +0300,71,9.6,33,high,0,2026-01-19 16:03:52.576 +0200
1013,64,2024-09-20 11:45:00.000 +0300,73,9.8,34,high,0,2026-01-19 16:03:52.576 +0200
1014,64,2024-09-20 11:00:00.000 +0300,66,9.1,30,medium,0,2026-01-19 16:03:52.576 +0200
1015,64,2024-09-20 11:05:00.000 +0300,68,9.3,31,medium,0,2026-01-19 16:03:52.576 +0200
1016,64,2024-09-20 11:10:00.000 +0300,70,9.5,32,medium,0,2026-01-19 16:03:52.576 +0200
1017,64,2024-09-20 11:15:00.000 +0300,72,9.7,33,high,0,2026-01-19 16:03:52.576 +0200
1018,64,2024-09-20 11:20:00.000 +0300,74,9.9,34,high,0,2026-01-19 16:03:52.576 +0200
1019,64,2024-09-20 11:25:00.000 +0300,76,10.1,35,high,0,2026-01-19 16:03:52.576 +0200
1020,64,2024-09-20 11:30:00.000 +0300,78,10.3,36,high,0,2026-01-19 16:03:52.576 +0200
1021,64,2024-09-20 11:35:00.000 +0300,80,10.5,37,high,0,2026-01-19 16:03:52.576 +0200
1022,64,2024-09-20 11:40:00.000 +0300,82,10.7,38,high,0,2026-01-19 16:03:52.576 +0200
1023,64,2024-09-20 11:45:00.000 +0300,84,10.9,39,high,0,2026-01-19 16:03:52.576 +0200
1024,64,2024-09-20 11:00:00.000 +0300,60,8.5,27,medium,0,2026-01-19 16:03:52.576 +0200
1025,65,2024-09-20 11:05:00.000 +0300,62,8.7,28,medium,0,2026-01-19 16:03:52.576 +0200
1026,65,2024-09-20 11:10:00.000 +0300,64,8.9,29,medium,0,2026-01-19 16:03:52.576 +0200
1027,65,2024-09-20 11:15:00.000 +0300,66,9.1,30,medium,0,2026-01-19 16:03:52.576 +0200
1028,65,2024-09-20 11:20:00.000 +0300,68,9.3,31,high,0,2026-01-19 16:03:52.576 +0200
1029,65,2024-09-20 11:25:00.000 +0300,70,9.5,32,high,0,2026-01-19 16:03:52.576 +0200
1030,65,2024-09-20 11:30:00.000 +0300,72,9.7,33,high,0,2026-01-19 16:03:52.576 +0200
1031,65,2024-09-20 11:35:00.000 +0300,74,9.9,34,high,0,2026-01-19 16:03:52.576 +0200
1032,65,2024-09-20 11:40:00.000 +0300,76,10.1,35,high,0,2026-01-19 16:03:52.576 +0200
1033,65,2024-09-20 11:45:00.000 +0300,78,10.3,36,high,0,2026-01-19 16:03:52.576 +0200
1034,65,2024-09-20 12:00:00.000 +0300,63,8.9,29,medium,0,2026-01-19 16:03:52.576 +0200
1035,65,2024-09-20 12:05:00.000 +0300,65,9.1,30,medium,0,2026-01-19 16:03:52.576 +0200
1036,65,2024-09-20 12:10:00.000 +0300,67,9.3,31,medium,0,2026-01-19 16:03:52.576 +0200
1037,65,2024-09-20 12:15:00.000 +0300,69,9.5,32,high,0,2026-01-19 16:03:52.576 +0200
1038,65,2024-09-20 12:20:00.000 +0300,71,9.7,33,high,0,2026-01-19 16:03:52.576 +0200
1039,65,2024-09-20 12:25:00.000 +0300,73,9.9,34,high,0,2026-01-19 16:03:52.576 +0200
1040,65,2024-09-20 12:30:00.000 +0300,75,10.1,35,high,0,2026-01-19 16:03:52.576 +0200
1041,66,2024-09-20 12:35:00.000 +0300,77,10.3,36,high,0,2026-01-19 16:03:52.576 +0200
1042,66,2024-09-20 12:40:00.000 +0300,79,10.5,37,high,0,2026-01-19 16:03:52.576 +0200
1043,66,2024-09-20 12:45:00.000 +0300,81,10.7,38,high,0,2026-01-19 16:03:52.576 +0200
1044,66,2024-09-20 12:00:00.000 +0300,58,8.3,26,medium,0,2026-01-19 16:03:52.576 +0200
1045,66,2024-09-20 12:05:00.000 +0300,60,8.5,27,medium,0,2026-01-19 16:03:52.576 +0200
1046,66,2024-09-20 12:10:00.000 +0300,62,8.7,28,medium,0,2026-01-19 16:03:52.576 +0200
1047,66,2024-09-20 12:15:00.000 +0300,64,8.9,29,medium,0,2026-01-19 16:03:52.576 +0200
1048,66,2024-09-20 12:20:00.000 +0300,66,9.1,30,high,0,2026-01-19 16:03:52.576 +0200
1049,66,2024-09-20 12:25:00.000 +0300,68,9.3,31,high,0,2026-01-19 16:03:52.576 +0200
1050,66,2024-09-20 12:30:00.000 +0300,70,9.5,32,high,0,2026-01-19 16:03:52.576 +0200
1051,66,2024-09-20 12:35:00.000 +0300,72,9.7,33,high,0,2026-01-19 16:03:52.576 +0200
1052,66,2024-09-20 12:40:00.000 +0300,74,9.9,34,high,0,2026-01-19 16:03:52.576 +0200
1053,66,2024-09-20 12:45:00.000 +0300,76,10.1,35,high,0,2026-01-19 16:03:52.576 +0200
1054,66,2024-09-20 12:00:00.000 +0300,66,9.2,31,medium,0,2026-01-19 16:03:52.576 +0200
1055,66,2024-09-20 12:05:00.000 +0300,68,9.4,32,medium,0,2026-01-19 16:03:52.576 +0200
1056,66,2024-09-20 12:10:00.000 +0300,70,9.6,33,medium,0,2026-01-19 16:03:52.576 +0200
1057,67,2024-09-20 12:15:00.000 +0300,72,9.8,34,high,0,2026-01-19 16:03:52.576 +0200
1058,67,2024-09-20 12:20:00.000 +0300,74,10.0,35,high,0,2026-01-19 16:03:52.576 +0200
1059,67,2024-09-20 12:25:00.000 +0300,76,10.2,36,high,0,2026-01-19 16:03:52.576 +0200
1060,67,2024-09-20 12:30:00.000 +0300,78,10.4,37,high,0,2026-01-19 16:03:52.576 +0200
1061,67,2024-09-20 12:35:00.000 +0300,80,10.6,38,high,0,2026-01-19 16:03:52.576 +0200
1062,67,2024-09-20 12:40:00.000 +0300,82,10.8,39,high,0,2026-01-19 16:03:52.576 +0200
1063,67,2024-09-20 12:45:00.000 +0300,84,11.0,40,high,0,2026-01-19 16:03:52.576 +0200
1064,67,2024-09-20 12:00:00.000 +0300,55,7.9,25,medium,0,2026-01-19 16:03:52.576 +0200
1065,67,2024-09-20 12:05:00.000 +0300,57,8.1,26,medium,0,2026-01-19 16:03:52.576 +0200
1066,67,2024-09-20 12:10:00.000 +0300,59,8.3,27,medium,0,2026-01-19 16:03:52.576 +0200
1067,67,2024-09-20 12:15:00.000 +0300,61,8.5,28,medium,0,2026-01-19 16:03:52.576 +0200
1068,67,2024-09-20 12:20:00.000 +0300,63,8.7,29,high,0,2026-01-19 16:03:52.576 +0200
1069,67,2024-09-20 12:25:00.000 +0300,65,8.9,30,high,0,2026-01-19 16:03:52.576 +0200
1070,67,2024-09-20 12:30:00.000 +0300,67,9.1,31,high,0,2026-01-19 16:03:52.576 +0200
1071,67,2024-09-20 12:35:00.000 +0300,69,9.3,32,high,0,2026-01-19 16:03:52.576 +0200
1072,67,2024-09-20 12:40:00.000 +0300,71,9.5,33,high,0,2026-01-19 16:03:52.576 +0200
1073,68,2024-09-20 12:45:00.000 +0300,73,9.7,34,high,0,2026-01-19 16:03:52.576 +0200
1074,68,2024-09-20 12:00:00.000 +0300,69,9.6,32,medium,0,2026-01-19 16:03:52.576 +0200
1075,68,2024-09-20 12:05:00.000 +0300,71,9.8,33,medium,0,2026-01-19 16:03:52.576 +0200
1076,68,2024-09-20 12:10:00.000 +0300,73,10.0,34,medium,0,2026-01-19 16:03:52.576 +0200
1077,68,2024-09-20 12:15:00.000 +0300,75,10.2,35,high,0,2026-01-19 16:03:52.576 +0200
1078,68,2024-09-20 12:20:00.000 +0300,77,10.4,36,high,0,2026-01-19 16:03:52.576 +0200
1079,68,2024-09-20 12:25:00.000 +0300,79,10.6,37,high,0,2026-01-19 16:03:52.576 +0200
1080,68,2024-09-20 12:30:00.000 +0300,81,10.8,38,high,0,2026-01-19 16:03:52.576 +0200
1081,68,2024-09-20 12:35:00.000 +0300,83,11.0,39,high,0,2026-01-19 16:03:52.576 +0200
1082,68,2024-09-20 12:40:00.000 +0300,85,11.2,40,high,0,2026-01-19 16:03:52.576 +0200
1083,68,2024-09-20 12:45:00.000 +0300,87,11.4,41,high,0,2026-01-19 16:03:52.576 +0200
1084,68,2024-09-20 12:00:00.000 +0300,60,8.5,27,medium,0,2026-01-19 16:03:52.576 +0200
1085,68,2024-09-20 12:05:00.000 +0300,62,8.7,28,medium,0,2026-01-19 16:03:52.576 +0200
1086,68,2024-09-20 12:10:00.000 +0300,64,8.9,29,medium,0,2026-01-19 16:03:52.576 +0200
1087,68,2024-09-20 12:15:00.000 +0300,66,9.1,30,medium,0,2026-01-19 16:03:52.576 +0200
1088,68,2024-09-20 12:20:00.000 +0300,68,9.3,31,high,0,2026-01-19 16:03:52.576 +0200
1089,69,2024-09-20 12:25:00.000 +0300,70,9.5,32,high,0,2026-01-19 16:03:52.576 +0200
1090,69,2024-09-20 12:30:00.000 +0300,72,9.7,33,high,0,2026-01-19 16:03:52.576 +0200
1091,69,2024-09-20 12:35:00.000 +0300,74,9.9,34,high,0,2026-01-19 16:03:52.576 +0200
1092,69,2024-09-20 12:40:00.000 +0300,76,10.1,35,high,0,2026-01-19 16:03:52.576 +0200
1093,69,2024-09-20 12:45:00.000 +0300,78,10.3,36,high,0,2026-01-19 16:03:52.576 +0200
1094,69,2024-09-20 12:00:00.000 +0300,65,9.0,30,medium,0,2026-01-19 16:03:52.576 +0200
1095,69,2024-09-20 12:05:00.000 +0300,67,9.2,31,medium,0,2026-01-19 16:03:52.576 +0200
1096,69,2024-09-20 12:10:00.000 +0300,69,9.4,32,medium,0,2026-01-19 16:03:52.576 +0200
1097,69,2024-09-20 12:15:00.000 +0300,71,9.6,33,high,0,2026-01-19 16:03:52.576 +0200
1098,69,2024-09-20 12:20:00.000 +0300,73,9.8,34,high,0,2026-01-19 16:03:52.576 +0200
1099,69,2024-09-20 12:25:00.000 +0300,75,10.0,35,high,0,2026-01-19 16:03:52.576 +0200
1100,69,2024-09-20 12:30:00.000 +0300,77,10.2,36,high,0,2026-01-19 16:03:52.576 +0200
1101,69,2024-09-20 12:35:00.000 +0300,79,10.4,37,high,0,2026-01-19 16:03:52.576 +0200
1102,69,2024-09-20 12:40:00.000 +0300,81,10.6,38,high,0,2026-01-19 16:03:52.576 +0200
1103,69,2024-09-20 12:45:00.000 +0300,83,10.8,39,high,0,2026-01-19 16:03:52.576 +0200
1104,69,2024-09-20 12:00:00.000 +0300,57,8.2,26,medium,0,2026-01-19 16:03:52.576 +0200
1105,70,2024-09-20 12:05:00.000 +0300,59,8.4,27,medium,0,2026-01-19 16:03:52.576 +0200
1106,70,2024-09-20 12:10:00.000 +0300,61,8.6,28,medium,0,2026-01-19 16:03:52.576 +0200
1107,70,2024-09-20 12:15:00.000 +0300,63,8.8,29,medium,0,2026-01-19 16:03:52.576 +0200
1108,70,2024-09-20 12:20:00.000 +0300,65,9.0,30,high,0,2026-01-19 16:03:52.576 +0200
1109,70,2024-09-20 12:25:00.000 +0300,67,9.2,31,high,0,2026-01-19 16:03:52.576 +0200
1110,70,2024-09-20 12:30:00.000 +0300,69,9.4,32,high,0,2026-01-19 16:03:52.576 +0200
1111,70,2024-09-20 12:35:00.000 +0300,71,9.6,33,high,0,2026-01-19 16:03:52.576 +0200
1112,70,2024-09-20 12:40:00.000 +0300,73,9.8,34,high,0,2026-01-19 16:03:52.576 +0200
1113,70,2024-09-20 12:45:00.000 +0300,75,10.0,35,high,0,2026-01-19 16:03:52.576 +0200
1114,70,2024-09-20 12:00:00.000 +0300,68,9.4,31,medium,0,2026-01-19 16:03:52.576 +0200
1115,70,2024-09-20 12:05:00.000 +0300,70,9.6,32,medium,0,2026-01-19 16:03:52.576 +0200
1116,70,2024-09-20 12:10:00.000 +0300,72,9.8,33,medium,0,2026-01-19 16:03:52.576 +0200
1117,70,2024-09-20 12:15:00.000 +0300,74,10.0,34,high,0,2026-01-19 16:03:52.576 +0200
1118,70,2024-09-20 12:20:00.000 +0300,76,10.2,35,high,0,2026-01-19 16:03:52.576 +0200
1119,70,2024-09-20 12:25:00.000 +0300,78,10.4,36,high,0,2026-01-19 16:03:52.576 +0200
1120,70,2024-09-20 12:30:00.000 +0300,80,10.6,37,high,0,2026-01-19 16:03:52.576 +0200
1121,71,2024-09-20 12:35:00.000 +0300,82,10.8,38,high,0,2026-01-19 16:03:52.576 +0200
1122,71,2024-09-20 12:40:00.000 +0300,84,11.0,39,high,0,2026-01-19 16:03:52.576 +0200
1123,71,2024-09-20 12:45:00.000 +0300,86,11.2,40,high,0,2026-01-19 16:03:52.576 +0200
1124,71,2024-09-20 12:00:00.000 +0300,62,8.8,28,medium,0,2026-01-19 16:03:52.576 +0200
1125,71,2024-09-20 12:05:00.000 +0300,64,9.0,29,medium,0,2026-01-19 16:03:52.576 +0200
1126,71,2024-09-20 12:10:00.000 +0300,66,9.2,30,medium,0,2026-01-19 16:03:52.576 +0200
1127,71,2024-09-20 12:15:00.000 +0300,68,9.4,31,medium,0,2026-01-19 16:03:52.576 +0200
1128,71,2024-09-20 12:20:00.000 +0300,70,9.6,32,high,0,2026-01-19 16:03:52.576 +0200
1129,71,2024-09-20 12:25:00.000 +0300,72,9.8,33,high,0,2026-01-19 16:03:52.576 +0200
1130,71,2024-09-20 12:30:00.000 +0300,74,10.0,34,high,0,2026-01-19 16:03:52.576 +0200
1131,71,2024-09-20 12:35:00.000 +0300,76,10.2,35,high,0,2026-01-19 16:03:52.576 +0200
1132,71,2024-09-20 12:40:00.000 +0300,78,10.4,36,high,0,2026-01-19 16:03:52.576 +0200
1133,71,2024-09-20 12:45:00.000 +0300,80,10.6,37,high,0,2026-01-19 16:03:52.576 +0200
1134,71,2024-09-20 13:00:00.000 +0300,64,9.1,29,medium,0,2026-01-19 16:03:52.576 +0200
1135,71,2024-09-20 13:05:00.000 +0300,66,9.3,30,medium,0,2026-01-19 16:03:52.576 +0200
1136,71,2024-09-20 13:10:00.000 +0300,68,9.5,31,medium,0,2026-01-19 16:03:52.576 +0200
1137,72,2024-09-20 13:15:00.000 +0300,70,9.7,32,high,0,2026-01-19 16:03:52.576 +0200
1138,72,2024-09-20 13:20:00.000 +0300,72,9.9,33,high,0,2026-01-19 16:03:52.576 +0200
1139,72,2024-09-20 13:25:00.000 +0300,74,10.1,34,high,0,2026-01-19 16:03:52.576 +0200
1140,72,2024-09-20 13:30:00.000 +0300,76,10.3,35,high,0,2026-01-19 16:03:52.576 +0200
